10,-10.0,-10.0,-7.070770340890684,-9.999999945456072,-10.0,-10.0,0.0,-9.023590077267608,-10.0,-10.0,-10.0,-10.0,-10.0,-8.535385115901414,-10.0,-10.0,-9.99999996363738,-10.0,0.0,-9.023590113630227,-10.0,-10.0,-9.02359007726761,-10.0,0.0,-10.0,0.0,-9.999999890912145,0.0,-9.414154068178137,-10.0,-9.267692557950706,0.0,-10.0,-10.0
11,-10.0,-10.0,-7.070770340890684,-9.999999945456072,-10.0,-10.0,0.0,-9.023590077267608,-10.0,-10.0,-10.0,-10.0,-10.0,-8.535385115901414,-10.0,-10.0,-9.99999996363738,-10.0,0.0,-9.023590113630227,-10.0,-10.0,-9.02359007726761,-10.0,0.0,-10.0,-10.0,-9.999999890912145,0.0,-9.414154068178137,-10.0,-9.414154046360565,0.0,-10.0,-10.0
12,-10.0,-10.0,-7.070770340890684,-9.999999945456072,-10.0,-10.0,0.0,-9.023590077267608,-10.0,-10.0,-10.0,-10.0,-10.0,-8.535385115901414,-10.0,-10.0,-9.999999972728036,-10.0,0.0,-9.023590113630227,-10.0,-10.0,-9.02359007726761,-10.0,0.0,-10.0,-10.0,-9.999999945456072,0.0,-9.414154068178137,-10.0,-9.414154046360565,0.0,-10.0,-10.0
13,-10.0,-10.0,-7.070770340890684,-9.019049676666345,-10.0,-10.0,-7.057149139086891,-9.023590077267608,-10.0,-10.0,-10.0,-8.528574569543446,-10.0,-8.535385115901414,-10.0,-10.0,-9.999999972728036,-10.0,0.0,-8.531979869994393,-10.0,-10.0,-9.02359007726761,-10.0,-7.057149139086891,-10.0,-10.0,-9.999999945456072,0.0,-9.021319913329595,-10.0,-9.414154046360565,0.0,-9.019049713028965,-10.0
14,-10.0,-10.0,-7.070770340890684,-9.26428725749976,-10.0,-10.0,-8.528574569543446,-9.023590077267608,-10.0,-10.0,-10.0,-8.528574569543446,-10.0,-8.535385115901414,-10.0,-10.0,-9.999999972728036,-10.0,-10.0,-8.531979869994393,-10.0,-10.0,-9.267692557950706,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,0.0,-9.021319913329595,-10.0,-9.414154046360565,0.0,-9.019049713028965,-10.0
15,-10.0,-10.0,-8.535385170445341,-9.26428725749976,-10.0,-10.0,-8.528574569543446,-9.267692557950706,-10.0,-10.0,-10.0,-8.528574569543446,-10.0,-8.535385115901414,-10.0,-10.0,-9.999999972728036,-10.0,-10.0,-8.531979869994393,-10.0,-10.0,-9.267692557950706,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,0.0,-9.161131354282512,-10.0,-9.414154046360565,-10.0,-9.019049713028965,-10.0
16,-10.0,-10.0,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.019049713028965,-9.267692557950706,-10.0,-10.0,-10.0,-8.528574569543446,-10.0,-8.535385115901414,-10.0,-10.0,-9.999999972728036,-10.0,-10.0,-8.531979869994393,-10.0,-10.0,-9.414154046360565,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,0.0,-9.161131354282512,-10.0,-9.414154046360565,-10.0,-9.019049713028965,-10.0
17,-10.0,-10.0,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.019049713028965,-9.267692557950706,-10.0,-10.0,-10.0,-8.528574569543446,-10.0,-9.02359007726761,-10.0,-10.0,-9.999999972728036,-10.0,-10.0,-8.531979869994393,-10.0,-10.0,-9.414154046360565,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,-10.0,-9.161131354282512,-10.0,-9.414154046360565,-10.0,-9.019049713028965,-10.0
18,-10.0,-9.999999999993546,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.019049713028965,-9.267692557950706,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.267692557941027,-10.0,-10.0,-9.999999972728036,-9.999999999994468,-10.0,-8.531979869994393,-10.0,-9.999999999990319,-9.414154046360565,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,-10.0,-9.265989934992355,-10.0,-9.51179503862735,-10.0,-9.019049713028965,-10.0
19,-10.0,-9.999999999993546,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.264287284771722,-9.267692557950706,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.267692557941027,-10.0,-10.0,-9.999999972728036,-9.999999999994468,-10.0,-8.825583895995514,-10.0,-9.999999999990319,-9.414154046360565,-10.0,-7.057149139086891,-10.0,-10.0,-9.99999996363738,-10.0,-9.347546608882093,-10.0,-9.51179503862735,-10.0,-9.264287284771722,-10.0
20,-10.0,-9.999999999993546,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.264287284771722,-9.267692557950706,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.267692557941027,-10.0,-10.0,-9.999999972728036,-9.999999999994468,-10.0,-9.021319913329595,-10.0,-9.999999999992255,-9.414154046360565,-10.0,-7.057149139086891,-10.0,-10.0,-9.999999972728036,-10.0,-9.347546608882093,-10.0,-9.51179503862735,-10.0,-9.411429827817377,-10.0
21,-9.999978606288362,-9.999999999993546,-9.023590113630227,-9.26428725749976,-10.0,-10.0,-9.264287284771722,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.414136931383512,-10.0,-10.0,-9.999982863213118,-9.999999999994468,-10.0,-9.021319913329595,-10.0,-9.999999999992255,-9.511780776159378,-10.0,-7.057149139086891,-10.0,-10.0,-9.999999972728036,-10.0,-9.41278339050923,-10.0,-9.51179503862735,-9.999957212576724,-9.411429827817377,-10.0
22,-9.999978606288362,-9.999999999993546,-9.023590113630227,-8.40452230501436,-10.0,-10.0,-8.40452232683193,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.414136931383512,-9.280780356438965,-10.0,-9.999982863213118,-9.370682811879256,-10.0,-9.021319913329595,-10.0,-9.999999999992255,-9.511780776159378,-7.48273124753638,-7.057149139086891,-10.0,-10.0,-8.993092477196981,-10.0,-9.41278339050923,-10.0,-9.51179503862735,-9.999957212576724,-9.411429827817377,-9.16091041584546
23,-9.999978606288362,-9.999999999993546,-9.023590113630227,-8.670435254178633,-10.0,-10.0,-8.40452232683193,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-8.528574569543446,-10.0,-9.414136931383512,-9.280780356438965,-10.0,-9.999982863213118,-9.370682811879256,-10.0,-9.021319913329595,-10.0,-9.999999999992255,-9.511780776159378,-7.48273124753638,-8.528574569543446,-10.0,-10.0,-8.993092477196981,-10.0,-9.466166718644754,-10.0,-9.581538604537728,-9.999957212576724,-9.411429827817377,-9.16091041584546
24,-9.999978606288362,-9.999999999993546,-9.023590113630227,-8.670435254178633,-10.0,-10.0,-8.40452232683193,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-9.019049713028965,-10.0,-9.414136931383512,-9.280780356438965,-10.0,-9.999982863213118,-9.370682811879256,-10.0,-9.161131354282512,-10.0,-9.999999999992255,-9.511780776159378,-7.48273124753638,-8.528574569543446,-10.0,-10.0,-8.993092477196981,-10.0,-9.466166718644754,-10.0,-9.581538604537728,-9.999957212576724,-9.411429827817377,-9.280780356438965
25,-9.999978606288362,-9.998025764623112,-9.023590113630227,-8.670435254178633,-10.0,-9.997236070480103,-8.40452232683193,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-9.019049713028965,-9.998025764628645,-9.414136931383512,-9.280780356438965,-10.0,-9.999982863213118,-9.370682811879256,-10.0,-9.264262479047261,-10.0,-9.999999999992255,-9.579552144193826,-7.48273124753638,-8.528574569543446,-10.0,-10.0,-8.993092477196981,-10.0,-9.5095011881244,-10.0,-9.581538604537728,-9.999957212576724,-9.507221581914566,-9.280780356438965
26,-9.999978606288362,-9.998272544045223,-9.023590113630227,-8.670435254178633,-10.0,-9.997696725400084,-8.40452232683193,-9.414136931391255,-10.0,-9.999999999993546,-10.0,-9.019049713028965,-9.998025764628645,-9.414136931383512,-9.370682811884095,-10.0,-9.999982863213118,-9.370682811879256,-10.0,-9.264262479047261,-10.0,-9.999999999992255,-9.632108126169598,-7.48273124753638,-8.528574569543446,-10.0,-10.0,-8.993092477196981,-10.0,-9.5095011881244,-10.0,-9.581538604537728,-9.999971475051149,-9.507221581914566,-9.280780356438965
27,-9.999978606288362,-9.998272544045223,-9.023590113630227,-8.670435254178633,-9.99999834755159,-9.997696725400084,-8.40452232683193,-9.414136931391255,-10.0,-9.999998583610118,-10.0,-9.019049713028965,-9.998025764628645,-9.511779123704518,-9.370682811884095,-10.0,-9.999982863213118,-9.4406058422604,-10.0,-9.264262479047261,-10.0,-9.999998347545137,-9.632108126169598,-7.48273124753638,-8.528574569543446,-10.0,-9.999995042654774,-8.993092477196981,-10.0,-9.5095011881244,-10.0,-9.581538604537728,-9.99997612761575,-9.507221581914566,-9.280780356438965
28,-9.999978606288362,-9.998272544045223,-9.023590113630227,-8.670435254178633,-9.125287941593198,-9.997696725400084,-8.40452232683193,-9.414136931391255,-8.77540510116857,-9.999998583610118,-10.0,-9.019049713028965,-9.998025764628645,-9.511779123704518,-8.760276444546177,-10.0,-9.999982863213118,-8.884247808618642,-10.0,-9.264262479047261,-10.0,-9.999998347545137,-9.632108126169598,-7.48273124753638,-6.978058214976579,-10.0,-9.999995042654774,-8.14041464863796,-10.0,-9.5095011881244,-10.0,-9.581538604537728,-9.99997612761575,-9.507221581914566,-8.605311000114451
29,-9.999978606288362,-9.998272544045223,-9.26769258522267,-8.670435254178633,-9.125287941593198,-9.998025764628645,-8.40452232683193,-9.414136931391255,-8.77540510116857,-9.999998583610118,-10.0,-9.264287284771722,-9.998025764628645,-9.511779123704518,-8.760276444546177,-10.0,-9.999982863213118,-8.884247808618642,-10.0,-9.264262479047261,-10.0,-9.999998347545137,-9.632108126169598,-8.32182083169092,-6.978058214976579,-10.0,-9.999995042654774,-8.14041464863796,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.99997612761575,-9.577618498783915,-8.605311000114451
30,-9.99998288503069,-9.998272544045223,-9.26769258522267,-8.670435254178633,-9.125287941593198,-9.998272544050064,-8.40452232683193,-9.414136931391255,-8.77540510116857,-9.999998583610118,-10.0,-9.264287284771722,-9.998025764628645,-9.511779123704518,-8.884248800091559,-10.0,-9.999982863213118,-8.985679826016948,-10.0,-9.264262479047261,-10.0,-9.999998347545137,-9.632108126169598,-8.74136562376819,-6.978058214976579,-10.0,-9.999995042654774,-8.14041464863796,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.999980902092599,-9.577618498783915,-8.605311000114451
31,-9.999985737525575,-9.998272544045223,-9.26769258522267,-8.670435254178633,-9.125287941593198,-9.998272544050064,-8.670435272359942,-9.414136931391255,-8.77540510116857,-9.999998583610118,-10.0,-9.264287284771722,-9.998272544050064,-9.511779123704518,-8.884248800091559,-10.0,-9.999982863213118,-8.985679826016948,-10.0,-9.264262479047261,-10.0,-9.999998347545137,-9.632108126169598,-8.993092499014551,-6.978058214976579,-10.0,-9.999995042654774,-8.406069698832535,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.999980902092599,-9.630416186435925,-8.605311000114451
32,-9.999985737525575,-9.998272544045223,-8.941508281280422,-8.670435254178633,-9.125287941593198,-9.998272544050064,-8.670435272359942,-9.414136931391255,-8.585632761892379,-9.999998583610118,-10.0,-9.264287284771722,-9.735883490879104,-9.511779123704518,-8.884248800091559,-10.0,-9.999982863213118,-8.985679826016948,-9.212257021837141,-9.264262479047261,-10.0,-9.66239445011175,-9.632108126169598,-8.993092499014551,-6.978058214976579,-10.0,-9.999995042654774,-8.309907369667396,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.606112595995738,-9.630416186435925,-8.605311000114451
33,-9.999985737525575,-9.998272544045223,-9.117923567733685,-8.670435254178633,-9.125287941593198,-9.998272544050064,-8.670435272359942,-9.414136931391255,-8.787685224479182,-9.999998583610118,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-8.884248800091559,-10.0,-9.999985719344265,-8.985679826016948,-9.212257021837141,-9.264262479047261,-10.0,-9.66239445011175,-9.632108126169598,-9.160910415845459,-6.978058214976579,-10.0,-9.999996695103183,-8.309907369667396,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.606112595995738,-9.630416186435925,-8.605311000114451
34,-9.999987775021921,-9.998272544045223,-9.117923567733685,-8.670435254178633,-9.125287941593198,-9.998272544050064,-8.670435272359942,-9.414136931391255,-8.787685224479182,-9.999998760658853,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-8.884248800091559,-10.0,-9.999987759437943,-8.985679826016948,-9.212257021837141,-9.264262479047261,-10.0,-9.66239445011175,-9.632108126169598,-9.280780356438965,-6.978058214976579,-10.0,-9.999996695103183,-8.497695439704351,-10.0,-9.547231865960985,-10.0,-9.581538604537728,-9.606112595995738,-9.67148105460971,-8.605311000114451
35,-9.999987775021921,-9.998272544045223,-9.117923567733685,-8.860369864972403,-9.125287941593198,-9.998272544050064,-8.670435272359942,-9.414136931391255,-8.787685224479182,-9.999996401667316,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-8.9856786846046,-9.999996254955837,-9.999987759437943,-8.985679826016948,-9.212257021837141,-9.264262479047261,-10.0,-9.66239445011175,-9.672982504343533,-9.280780356438965,-6.978058214976579,-10.0,-9.999996695103183,-8.497695439704351,-10.0,-9.579570841944845,-10.0,-9.581538604537728,-9.606112595995738,-9.704330702122242,-8.605311000114451
36,-9.999987775021921,-9.998272544045223,-9.117923567733685,-8.860369864972403,-9.23462694889405,-9.998464483600056,-8.670435272359942,-9.414136931391255,-8.787685224479182,-9.999996401667316,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-9.070205460887552,-9.999996254955837,-9.9999892895082,-8.985679826016948,-9.212257021837141,-9.264262479047261,-10.0,-9.66239445011175,-9.70568425390918,-9.280780356438965,-6.978058214976579,-10.0,-9.999996695103183,-8.497695439704351,-10.0,-9.607599452481855,-10.0,-9.633846278970513,-9.606112595995738,-9.704330702122242,-8.605311000114451
37,-9.999987775021921,-9.998464483595754,-9.117923567733685,-8.860369864972403,-9.23462694889405,-9.998464483600056,-8.860373090594235,-9.414136931391255,-8.787685224479182,-9.999996401667316,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-9.070205460887552,-9.999996254955837,-9.9999892895082,-8.985679826016948,-9.212257021837141,-9.346011092486455,-10.0,-9.66239445011175,-9.70568425390918,-9.280780356438965,-6.978058214976579,-10.0,-9.999997521327387,-8.497695439704351,-10.0,-9.607599452481855,-10.0,-9.633846278970513,-9.606112595995738,-9.731209729202037,-8.605311000114451
38,-9.999987775021921,-9.998464483595754,-8.645731362632842,-8.860369864972403,-9.23462694889405,-9.998464483600056,-8.860373090594235,-8.813877131497344,-8.787685224479182,-9.999996401667316,-10.0,-9.264287284771722,-9.762295141791194,-9.511779123704518,-8.819618743282954,-9.999996254955837,-9.9999892895082,-8.985679826016948,-8.362337299384803,-9.346011092486455,-10.0,-9.66239445011175,-9.70568425390918,-9.280780356438965,-6.68668819423938,-10.0,-9.999997521327387,-8.497695439704351,-8.60419271067593,-9.607599452481855,-10.0,-9.20926092931021,-9.606112595995738,-9.731209729202037,-8.605311000114451
39,-9.999987775021921,-9.998464483595754,-8.49196971957317,-8.860369864972403,-9.23462694889405,-9.998464483600056,-8.67978123153939,-8.813877131497344,-8.787685224479182,-9.999996401667316,-10.0,-8.894557471448472,-9.762295141791194,-9.511779123704518,-8.819618743282954,-9.999996254955837,-9.9999892895082,-8.985679826016948,-8.172997483138937,-9.346011092486455,-10.0,-9.66239445011175,-9.70568425390918,-9.04763758915353,-6.68668819423938,-10.0,-9.999997521327387,-8.389489717549464,-8.60419271067593,-9.607599452481855,-10.0,-9.20926092931021,-9.2931876848757,-9.731209729202037,-8.605311000114451
40,-9.999987775021921,-9.998464483595754,-8.49196971957317,-8.860369864972403,-9.319668399016933,-9.998464483600056,-8.67978123153939,-8.813877131497344,-8.939224571419285,-9.999996401667316,-10.0,-8.894557471448472,-9.762295141791194,-9.511779123704518,-8.819618743282954,-9.999996254955837,-9.999990479562845,-8.985679826016948,-8.172997483138937,-9.346011092486455,-10.0,-9.66239445011175,-9.70568425390918,-9.04763758915353,-7.349350555391505,-10.0,-9.999998017061909,-8.389489717549464,-8.60419271067593,-9.607599452481855,-10.0,-9.20926092931021,-9.2931876848757,-9.753608918435202,-8.605311000114451
41,-9.999987775021921,-9.998464483595754,-8.659528639620596,-8.860369864972403,-9.319668399016933,-9.998464483600056,-8.67978123153939,-8.983323255569152,-8.939224571419285,-9.999996401667316,-10.0,-8.894557471448472,-9.762295141791194,-9.511779123704518,-8.819618743282954,-9.999996254955837,-9.99999143160656,-8.985679826016948,-8.172997483138937,-9.346011092486455,-10.0,-9.66239445011175,-9.732440230826528,-9.04763758915353,-7.349350555391505,-10.0,-9.999998017061909,-8.389489717549464,-8.60419271067593,-9.63212448670174,-10.0,-9.20926092931021,-9.2931876848757,-9.753608918435202,-8.760276444546179
42,-9.999987775021921,-9.998464483595754,-8.793575775658535,-8.860369864972403,-9.319668399016933,-9.998618035240051,-8.67978123153939,-8.983323255569152,-8.939224571419285,-9.999996401667316,-10.0,-8.894557471448472,-9.762295141791194,-9.581524963175301,-8.819618743282954,-9.999996254955837,-9.99999143160656,-8.985679826016948,-8.47749790261578,-9.346011092486455,-10.0,-9.704595143847781,-9.732440230826528,-9.04763758915353,-7.349350555391505,-10.0,-9.999998017061909,-8.535899743226786,-8.60419271067593,-9.63212448670174,-10.0,-9.20926092931021,-9.2931876848757,-9.753608918435202,-8.88424880009156
43,-9.999987775021921,-9.998464483595754,-8.793575775658535,-9.002823631850852,-9.319668399016933,-9.998618035240051,-8.67978123153939,-8.983323255569152,-8.939224571419285,-9.999996761500585,-10.0,-8.894557471448472,-9.762295141791194,-9.581524963175301,-8.819618743282954,-9.999996254955837,-9.99999143160656,-8.985679826016948,-8.694998202242099,-9.346011092486455,-10.0,-9.704595143847781,-9.732440230826528,-9.04763758915353,-7.349350555391505,-10.0,-9.99999834755159,-8.535899743226786,-8.60419271067593,-9.63212448670174,-10.0,-9.20926092931021,-9.2931876848757,-9.77256207855557,-8.88424880009156
